variant_id,lemma,type,en_US,en_GB,en_AU,en_CA,notes,source
spelling_only-01335,sanitized,spelling_only,sanitized,sanitised,,,,breame_spellings;uk2us
spelling_only-01336,sanitizes,spelling_only,sanitizes,sanitises,,,,breame_spellings;uk2us
spelling_only-01337,sanitizing,spelling_only,sanitizing,sanitising,,,,breame_spellings;uk2us
spelling_only-01338,satirize,spelling_only,satirize,satirise,,,,breame_spellings;uk2us
spelling_only-01339,satirized,spelling_only,satirized,satirised,,,,breame_spellings;uk2us
spelling_only-01340,satirizes,spelling_only,satirizes,satirises,,,,breame_spellings;uk2us
spelling_only-01341,satirizing,spelling_only,satirizing,satirising,,,,breame_spellings;uk2us
spelling_only-01342,savior,spelling_only,savior,saviour,,,,breame_spellings;uk2us
spelling_only-01343,saviors,spelling_only,saviors,saviours,,,,breame_spellings;uk2us
spelling_only-01344,savor,spelling_only,savor,savour,,,,breame_spellings;uk2us
spelling_only-01345,savored,spelling_only,savored,savoured,,,,breame_spellings;uk2us
spelling_only-01346,savories,spelling_only,savories,savouries,,,,breame_spellings;uk2us
spelling_only-01347,savoring,spelling_only,savoring,savouring,,,,breame_spellings;uk2us
spelling_only-01348,savors,spelling_only,savors,savours,,,,breame_spellings;uk2us
spelling_only-01349,savory,spelling_only,savory,savoury,,,,breame_spellings;uk2us
spelling_only-01350,scandalize,spelling_only,scandalize,scandalise,,,,breame_spellings;uk2us
spelling_only-01351,scandalized,spelling_only,scandalized,scandalised,,,,breame_spellings;uk2us
spelling_only-01352,scandalizes,spelling_only,scandalizes,scandalises,,,,breame_spellings;uk2us
spelling_only-01353,scandalizing,spelling_only,scandalizing,scandalising,,,,breame_spellings;uk2us
spelling_only-01359,scepter,spelling_only,scepter,sceptre,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01360,scepters,spelling_only,scepters,sceptres,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01361,scrutinize,spelling_only,scrutinize,scrutinise,,,,breame_spellings;uk2us
spelling_only-01362,scrutinized,spelling_only,scrutinized,scrutinised,,,,breame_spellings;uk2us
spelling_only-01363,scrutinizes,spelling_only,scrutinizes,scrutinises,,,,breame_spellings;uk2us
spelling_only-01364,scrutinizing,spelling_only,scrutinizing,scrutinising,,,,breame_spellings;uk2us
spelling_only-01365,secularization,spelling_only,secularization,secularisation,,,,breame_spellings;uk2us
spelling_only-01366,secularize,spelling_only,secularize,secularise,,,,breame_spellings;uk2us
spelling_only-01367,secularized,spelling_only,secularized,secularised,,,,breame_spellings;uk2us
spelling_only-01368,secularizes,spelling_only,secularizes,secularises,,,,breame_spellings;uk2us
spelling_only-01369,secularizing,spelling_only,secularizing,secularising,,,,breame_spellings;uk2us
spelling_only-01370,sensationalize,spelling_only,sensationalize,sensationalise,,,,breame_spellings;uk2us
spelling_only-01371,sensationalized,spelling_only,sensationalized,sensationalised,,,,breame_spellings;uk2us
spelling_only-01372,sensationalizes,spelling_only,sensationalizes,sensationalises,,,,breame_spellings;uk2us
spelling_only-01373,sensationalizing,spelling_only,sensationalizing,sensationalising,,,,breame_spellings;uk2us
spelling_only-01374,sensitize,spelling_only,sensitize,sensitise,,,,breame_spellings;uk2us
spelling_only-01375,sensitized,spelling_only,sensitized,sensitised,,,,breame_spellings;uk2us
spelling_only-01376,sensitizes,spelling_only,sensitizes,sensitises,,,,breame_spellings;uk2us
spelling_only-01377,sensitizing,spelling_only,sensitizing,sensitising,,,,breame_spellings;uk2us
spelling_only-01378,sentimentalize,spelling_only,sentimentalize,sentimentalise,,,,breame_spellings;uk2us
spelling_only-01379,sentimentalized,spelling_only,sentimentalized,sentimentalised,,,,breame_spellings;uk2us
spelling_only-01380,sentimentalizes,spelling_only,sentimentalizes,sentimentalises,,,,breame_spellings;uk2us
spelling_only-01381,sentimentalizing,spelling_only,sentimentalizing,sentimentalising,,,,breame_spellings;uk2us
spelling_only-01382,sepulcher,spelling_only,sepulcher,sepulchre,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01383,sepulchers,spelling_only,sepulchers,sepulchres,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01384,serialization,spelling_only,serialization,serialisation,,,,breame_spellings;uk2us
spelling_only-01385,serializations,spelling_only,serializations,serialisations,,,,breame_spellings;uk2us
spelling_only-01386,serialize,spelling_only,serialize,serialise,,,,breame_spellings;uk2us
spelling_only-01387,serialized,spelling_only,serialized,serialised,,,,breame_spellings;uk2us
spelling_only-01388,serializes,spelling_only,serializes,serialises,,,,breame_spellings;uk2us
spelling_only-01389,serializing,spelling_only,serializing,serialising,,,,breame_spellings;uk2us
spelling_only-01390,sermonize,spelling_only,sermonize,sermonise,,,,breame_spellings;uk2us
spelling_only-01391,sermonized,spelling_only,sermonized,sermonised,,,,breame_spellings;uk2us
spelling_only-01392,sermonizes,spelling_only,sermonizes,sermonises,,,,breame_spellings;uk2us
spelling_only-01393,sermonizing,spelling_only,sermonizing,sermonising,,,,breame_spellings;uk2us
spelling_only-01394,sheik,spelling_only,sheik,sheikh,,,,breame_spellings;uk2us
spelling_only-01395,shoveled,spelling_only,shoveled,shovelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01396,shoveling,spelling_only,shoveling,shovelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01397,shriveled,spelling_only,shriveled,shrivelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01398,shriveling,spelling_only,shriveling,shrivelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01403,signaled,spelling_only,signaled,signalled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01404,signaling,spelling_only,signaling,signalling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01399,signalize,spelling_only,signalize,signalise,,,,breame_spellings;uk2us
spelling_only-01400,signalized,spelling_only,signalized,signalised,,,,breame_spellings;uk2us
spelling_only-01401,signalizes,spelling_only,signalizes,signalises,,,,breame_spellings;uk2us
spelling_only-01402,signalizing,spelling_only,signalizing,signalising,,,,breame_spellings;uk2us
spelling_only-01513,siphoned,spelling_only,siphoned,syphoned,,,,breame_spellings;uk2us
spelling_only-01514,siphoning,spelling_only,siphoning,syphoning,,,,breame_spellings;uk2us
spelling_only-01354,skeptic,spelling_only,skeptic,sceptic,,,,breame_spellings;uk2us
spelling_only-01355,skeptical,spelling_only,skeptical,sceptical,,,,breame_spellings;uk2us
spelling_only-01356,skeptically,spelling_only,skeptically,sceptically,,,,breame_spellings;uk2us
spelling_only-01357,skepticism,spelling_only,skepticism,scepticism,,,,breame_spellings;uk2us
spelling_only-01358,skeptics,spelling_only,skeptics,sceptics,,,,breame_spellings;uk2us
spelling_only-01405,smolder,spelling_only,smolder,smoulder,,,,breame_spellings;uk2us
spelling_only-01406,smoldered,spelling_only,smoldered,smouldered,,,,breame_spellings;uk2us
spelling_only-01407,smoldering,spelling_only,smoldering,smouldering,,,,breame_spellings;uk2us
spelling_only-01408,smolders,spelling_only,smolders,smoulders,,,,breame_spellings;uk2us
spelling_only-01409,sniveled,spelling_only,sniveled,snivelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01410,sniveling,spelling_only,sniveling,snivelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01411,snorkeled,spelling_only,snorkeled,snorkelled,,,,breame_spellings;uk2us
spelling_only-01412,snorkeling,spelling_only,snorkeling,snorkelling,,,,breame_spellings;uk2us
spelling_only-01413,snowplow,spelling_only,snowplow,snowploughs,,,,breame_spellings;uk2us
spelling_only-01414,socialization,spelling_only,socialization,socialisation,,,,breame_spellings;uk2us
spelling_only-01415,socialize,spelling_only,socialize,socialise,,,,breame_spellings;uk2us
spelling_only-01416,socialized,spelling_only,socialized,socialised,,,,breame_spellings;uk2us
spelling_only-01417,socializes,spelling_only,socializes,socialises,,,,breame_spellings;uk2us
spelling_only-01418,socializing,spelling_only,socializing,socialising,,,,breame_spellings;uk2us
spelling_only-01419,sodomize,spelling_only,sodomize,sodomise,,,,breame_spellings;uk2us
spelling_only-01420,sodomized,spelling_only,sodomized,sodomised,,,,breame_spellings;uk2us
spelling_only-01421,sodomizes,spelling_only,sodomizes,sodomises,,,,breame_spellings;uk2us
spelling_only-01422,sodomizing,spelling_only,sodomizing,sodomising,,,,breame_spellings;uk2us
spelling_only-01423,solemnize,spelling_only,solemnize,solemnise,,,,breame_spellings;uk2us
spelling_only-01424,solemnized,spelling_only,solemnized,solemnised,,,,breame_spellings;uk2us
spelling_only-01425,solemnizes,spelling_only,solemnizes,solemnises,,,,breame_spellings;uk2us
spelling_only-01426,solemnizing,spelling_only,solemnizing,solemnising,,,,breame_spellings;uk2us
spelling_only-01427,somber,spelling_only,somber,sombre,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01428,specialization,spelling_only,specialization,specialisation,,,,breame_spellings;uk2us
spelling_only-01429,specializations,spelling_only,specializations,specialisations,,,,breame_spellings;uk2us
spelling_only-01430,specialize,spelling_only,specialize,specialise,,,,breame_spellings;uk2us
spelling_only-01431,specialized,spelling_only,specialized,specialised,,,,breame_spellings;uk2us
spelling_only-01432,specializes,spelling_only,specializes,specialises,,,,breame_spellings;uk2us
spelling_only-01433,specializing,spelling_only,specializing,specialising,,,,breame_spellings;uk2us
spelling_only-01434,specter,spelling_only,specter,spectre,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01435,specters,spelling_only,specters,spectres,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01436,spiraled,spelling_only,spiraled,spiralled,,,,breame_spellings;uk2us
spelling_only-01437,spiraling,spelling_only,spiraling,spiralling,,,,breame_spellings;uk2us
spelling_only-01438,splendor,spelling_only,splendor,splendour,,,,breame_spellings;uk2us
spelling_only-01439,splendors,spelling_only,splendors,splendours,,,,breame_spellings;uk2us
spelling_only-01440,squirreled,spelling_only,squirreled,squirrelled,,,,breame_spellings;uk2us
spelling_only-01441,squirreling,spelling_only,squirreling,squirrelling,,,,breame_spellings;uk2us
spelling_only-01442,stabilization,spelling_only,stabilization,stabilisation,,,,breame_spellings;uk2us
spelling_only-01443,stabilize,spelling_only,stabilize,stabilise,,,,breame_spellings;uk2us
spelling_only-01444,stabilized,spelling_only,stabilized,stabilised,,,,breame_spellings;uk2us
spelling_only-01445,stabilizer,spelling_only,stabilizer,stabiliser,,,,breame_spellings;uk2us
spelling_only-01446,stabilizers,spelling_only,stabilizers,stabilisers,,,,breame_spellings;uk2us
spelling_only-01447,stabilizes,spelling_only,stabilizes,stabilises,,,,breame_spellings;uk2us
spelling_only-01448,stabilizing,spelling_only,stabilizing,stabilising,,,,breame_spellings;uk2us
spelling_only-01449,standardization,spelling_only,standardization,standardisation,,,,breame_spellings;uk2us
spelling_only-01450,standardize,spelling_only,standardize,standardise,,,,breame_spellings;uk2us
spelling_only-01451,standardized,spelling_only,standardized,standardised,,,,breame_spellings;uk2us
spelling_only-01452,standardizes,spelling_only,standardizes,standardises,,,,breame_spellings;uk2us
spelling_only-01453,standardizing,spelling_only,standardizing,standardising,,,,breame_spellings;uk2us
spelling_only-01454,stenciled,spelling_only,stenciled,stencilled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01455,stenciling,spelling_only,stenciling,stencilling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01456,sterilization,spelling_only,sterilization,sterilisation,,,,breame_spellings;uk2us
spelling_only-01457,sterilizations,spelling_only,sterilizations,sterilisations,,,,breame_spellings;uk2us
spelling_only-01458,sterilize,spelling_only,sterilize,sterilise,,,,breame_spellings;uk2us
spelling_only-01459,sterilized,spelling_only,sterilized,sterilised,,,,breame_spellings;uk2us
spelling_only-01460,sterilizer,spelling_only,sterilizer,steriliser,,,,breame_spellings;uk2us
spelling_only-01461,sterilizers,spelling_only,sterilizers,sterilisers,,,,breame_spellings;uk2us
spelling_only-01462,sterilizes,spelling_only,sterilizes,sterilises,,,,breame_spellings;uk2us
spelling_only-01463,sterilizing,spelling_only,sterilizing,sterilising,,,,breame_spellings;uk2us
spelling_only-01464,stigmatization,spelling_only,stigmatization,stigmatisation,,,,breame_spellings;uk2us
spelling_only-01465,stigmatize,spelling_only,stigmatize,stigmatise,,,,breame_spellings;uk2us
spelling_only-01466,stigmatized,spelling_only,stigmatized,stigmatised,,,,breame_spellings;uk2us
spelling_only-01467,stigmatizes,spelling_only,stigmatizes,stigmatises,,,,breame_spellings;uk2us
spelling_only-01468,stigmatizing,spelling_only,stigmatizing,stigmatising,,,,breame_spellings;uk2us
spelling_only-01469,subsidization,spelling_only,subsidization,subsidisation,,,,breame_spellings;uk2us
spelling_only-01470,subsidize,spelling_only,subsidize,subsidise,,,,breame_spellings;uk2us
spelling_only-01471,subsidized,spelling_only,subsidized,subsidised,,,,breame_spellings;uk2us
spelling_only-01472,subsidizer,spelling_only,subsidizer,subsidiser,,,,breame_spellings;uk2us
spelling_only-01473,subsidizers,spelling_only,subsidizers,subsidisers,,,,breame_spellings;uk2us
spelling_only-01474,subsidizes,spelling_only,subsidizes,subsidises,,,,breame_spellings;uk2us
spelling_only-01475,subsidizing,spelling_only,subsidizing,subsidising,,,,breame_spellings;uk2us
spelling_only-01476,succor,spelling_only,succor,succour,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01477,succored,spelling_only,succored,succoured,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01478,succoring,spelling_only,succoring,succouring,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01479,succors,spelling_only,succors,succours,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01480,sulfate,spelling_only,sulfate,sulphate,,,,breame_spellings;uk2us
spelling_only-01481,sulfates,spelling_only,sulfates,sulphates,,,,breame_spellings;uk2us
spelling_only-01482,sulfide,spelling_only,sulfide,sulphide,,,,breame_spellings;uk2us
spelling_only-01483,sulfides,spelling_only,sulfides,sulphides,,,,breame_spellings;uk2us
spelling_only-01484,sulfur,spelling_only,sulfur,sulphur,,,,breame_spellings;uk2us
spelling_only-01485,sulfurous,spelling_only,sulfurous,sulphurous,,,,breame_spellings;uk2us
spelling_only-01486,summarize,spelling_only,summarize,summarise,,,,breame_spellings;uk2us
spelling_only-01487,summarized,spelling_only,summarized,summarised,,,,breame_spellings;uk2us
spelling_only-01488,summarizes,spelling_only,summarizes,summarises,,,,breame_spellings;uk2us
spelling_only-01489,summarizing,spelling_only,summarizing,summarising,,,,breame_spellings;uk2us
spelling_only-01490,swiveled,spelling_only,swiveled,swivelled,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01491,swiveling,spelling_only,swiveling,swivelling,,,,breame_spellings;scowl_varcon;uk2us
spelling_only-01492,symbolize,spelling_only,symbolize,symbolise,,,,breame_spellings;uk2us
spelling_only-01493,symbolized,spelling_only,symbolized,symbolised,,,,breame_spellings;uk2us
spelling_only-01494,symbolizes,spelling_only,symbolizes,symbolises,,,,breame_spellings;uk2us
